WaterTankDHW,NG_Cogeneration,Air_Conditioner_Air,Battery,HeatPump_Air,ElectricalHeater_DHW,WaterTankSH,ElectricalHeater_SH,PV,NG_Boiler,ThermalSolar,HeatPump_Geothermal
0.0,0.0,0.0,0.0,0.18321763293,0.0,0.51425865003,0.0,45.44078108,0.0,5.43602014996,8.95019677956
0.0,0.0,4.56174545863,0.0,0.07848034699,0.0,0.2884262121,0.15083453907,35.55345621023,0.0,3.04883680746,0.0
0.0,0.0,0.0,0.0,0.81272289157,0.0,0.0,1.224433442,80.94166426,0.0,10.80409220767,0.33757140949
0.0,17.27614174323,0.0,0.0,0.09767174563,0.0,1.634358425,0.0,352.2154554,0.0,0.0,26.9588792545
0.0,67.27629341757,0.0,0.0,2.1740210033,0.0,6.3644752737,2.90823033246,131.2411838,0.0,0.0,131.91497109398
0.0,23.6352967418,0.0,0.0,0.90699874699,0.0,2.23594752413,0.91756906412,72.83430288,0.0,0.0,50.1588980588
0.0,13.54933456028,0.0,0.0,0.58881773494,0.0,1.28179482554,0.6607609588,76.18139886,0.0,3e-11,28.18592565398
0.0,14.82144319431,0.0,0.0,0.61970120482,0.0,1.40213891014,0.81756856059,85.46240206,0.0,0.0,29.66427648193
0.0,0.0,0.0,0.0,0.39879203812,0.0,1.26036831082,0.39868266311,48.3579753,0.0,13.32284354114,25.22883457831
0.0,45.67163055695,0.0,0.0,4.52524106024,0.0,0.0,8.69724301307,180.27098712,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.26745276145,0.0,0.0,0.20482478722,19.04594876,0.0,4.3110652345,0.30920344462
0.0,0.0,0.0,0.0,0.2235690991,0.0,0.82912933234,0.0,42.62707348,0.0,8.76439075408,15.49173680107
0.0,24.73789422485,0.0,0.0,0.2250007959,0.0,2.34025550635,0.0,168.27314616,0.0,0.0,42.7672188658
0.0,0.0,6.57425804568,0.0,0.20805706024,0.0,0.47627330463,0.39987324198,38.07604046,0.0,5.03449243047,0.0
0.0,0.0,4.18811817318,0.0,0.0771034988,0.0,0.28958674383,0.14818831909,32.60916345711,0.0,3.06110431884,0.0
0.0,0.0,0.0,0.0,0.23243874699,0.0,0.66539913139,0.0,66.65232328,0.0,7.03366503567,11.1265351788
0.0,0.0,5.00608974326,0.0,0.12804688193,0.0,0.35960840007,0.24609845848,37.6875061,0.0,3.8012749203,0.0
0.0,14.55473295783,0.0,0.0,0.55468337349,0.0,1.37690757501,0.56114774755,73.3685809,0.0,0.0,30.6751325494
0.0,0.0,0.0,0.0,0.30152975422,0.0,1.09255060949,0.42498987516,87.56315522,0.0,11.54891050981,21.13699250158
0.0,0.0,5.35889886341,0.0,0.09224882892,0.0,0.33902730194,0.17729673891,37.55202778,0.0,3.58372045789,0.0
0.0,0.0,4.13326875948,0.0,0.07434980241,0.0,0.28314585166,0.14289587912,24.35786484,0.0,2.99302025337,0.0
0.0,114.62478319255,0.0,0.0,3.08410956745,0.0,10.84373947082,2.28660807738,146.83091948,0.0,0.0,159.22313547259
0.0,36.90059998198,0.0,0.0,1.38487980723,0.0,3.49087240453,1.40101943124,121.48938188,0.0,6e-11,76.04367384289
0.0,15.42357520439,0.0,0.0,0.6461146988,0.0,1.45910183266,0.6394697437,82.0984763,0.0,0.0,30.92865547952
0.0,0.0,1.88604,0.0,0.02372297143,0.0,0.35726542942,0.1,51.11049867596,0.0,3.29386372938,0.0
0.0,27.63155822919,0.0,0.0,1.44177040964,0.0,2.61400205318,1.5491521627,86.29788602,0.0,0.0,54.21565600386
0.0,0.0,5.62105531114,0.0,0.09810043373,0.0,0.36053276513,0.18854317384,28.69171104,0.0,3.81104600933,0.0
0.0,279.78147462914,0.0,0.0,4.90818962359,0.0,26.46790105194,1.10446658961,202.6084194,0.0,0.0,399.71258683678
0.0,92.90711465037,0.0,0.0,3.63530949398,0.0,8.78920350551,5.47689078606,262.9955034,0.0,0.0,155.45256336458
0.0,0.0,0.0,0.0,0.41286322892,0.0,0.90290848004,0.57438044494,96.53820526,0.0,9.25304575712,11.63753803012
0.0,0.0,0.0,0.0,0.44049580723,0.0,1.18640289656,0.40774810009,64.90298454,0.0,12.54098506913,21.8932722783
0.0,0.0,0.0,0.0,0.05719673977,0.0,0.0,0.10621055839,80.42672307362,0.0,2.78466101109,0.06944066795
0.0,17.17622985074,0.0,0.0,0.64855286747,0.0,1.62490655515,0.65611121252,83.13863034,0.0,0.0,35.86630882699
0.0,0.0,4.97174790199,0.0,0.10326361446,0.0,0.34810571039,0.19846649878,35.114775,0.0,3.67968464093,0.0
0.0,44.82619144242,0.0,0.0,2.37315084337,0.0,4.24064960415,2.40080794556,155.94324164,0.0,3e-11,84.28559313735
0.0,0.0,0.0,0.0,0.54858795181,0.0,0.0,0.80000973004,106.60420534,0.0,7.22979349746,0.36176203759
0.0,32.36276340464,0.0,0.0,1.29802732192,0.0,3.06158376174,1.48326708303,61.49617894,0.0,0.0,66.13674756627
0.0,17.98197173805,0.0,0.0,0.05107682115,0.0,1.70113138946,0.0,332.58893431906,0.0,3e-11,34.50744514816
0.0,43.15778466014,0.0,0.0,1.14449940125,0.0,4.08281490231,1.26833555672,83.7923037,0.0,9e-11,107.25680744491
0.0,79.37482567719,0.0,0.0,3.04364722892,0.0,7.50902122745,2.13459676222,165.3994005,0.0,3e-11,39.53692350133
0.0,0.0,1.60835675856,0.0,0.14303922892,0.0,1.60905474755,0.29250600842,46.46611384,0.0,5.01820343533,0.0
0.0,0.0,0.99407243919,0.0,0.07159610602,0.0,1.38204509254,0.13760343915,28.34368202,0.0,3.19944899888,0.0
0.0,0.0,0.0,0.0,0.0075141675,0.0,0.0,0.0,33.6266431,0.0,0.0,5.67845064482
0.0,40.14780941826,0.0,0.0,1.56042795181,0.0,3.79806507398,1.78357633424,107.14646122,0.0,3e-11,18.76118307399
0.0,14.11236518568,0.0,0.0,0.54127344578,0.0,1.33505867691,0.62682246001,84.2245126,0.0,0.0,6.49964095973
0.0,0.0,3.2766355837,0.0,0.32499354217,0.0,0.82324267455,0.62461817532,46.81149678,0.0,8.70216527598,0.0
0.0,0.0,0.0,0.0,0.57500144578,0.0,1.427072131,0.52311961334,64.90530588,0.0,15.08500218545,6.14386997627
0.0,13.8007874128,0.0,0.0,0.62173301205,0.0,1.30558278087,0.47512556841,55.4907946,0.0,0.0,6.73370416452
0.0,19.61778571398,0.0,0.0,0.76192771084,0.0,2.89383657424,0.72705820499,72.69057938,0.0,0.0,9.30456259981
0.0,0.0,3.35048,0.0,0.0381355322,0.0,3.12890589439,0.1,81.1607341,0.0,5.76956767968,0.0
0.0,0.0,0.0,0.0,0.76070862651,0.0,0.0,1.14391426573,97.20770498,0.0,8.38669909446,0.88093967352
0.0,34.96266899291,0.0,0.0,0.12328613006,0.0,17.99857504438,0.0,430.6193862,0.0,0.0,17.74874919462
0.0,0.0,1.63439313418,0.0,0.17279444819,0.0,1.31386531717,0.33210060795,59.73546505194,0.0,5.02259861444,0.0
0.0,0.0,0.93672210616,0.0,0.06746556145,0.0,0.82851514774,0.15019054489,29.12651569205,0.0,2.64283957162,0.0
0.0,0.0,0.0,0.0,0.05111615885,0.0,4.80822128841,0.0,177.58756864,0.0,17.2496507693,10.42462463734
0.0,0.0,1.05506376226,0.0,0.08777407229,0.0,0.87073397098,0.16869652396,25.17841368,0.0,3.05899987341,0.0
0.0,0.0,2.30635544876,0.0,0.30680289157,0.0,0.61434028373,0.58965683144,41.1830881,0.0,6.49394261257,0.0
0.0,0.0,0.0,0.0,0.54046072289,0.0,1.34868651421,0.62588128514,87.32342922,0.0,14.25641954073,5.64061776375
0.0,0.0,0.0,0.0,0.42261590361,0.0,1.04474630092,0.0,40.45665954,0.0,11.04359050272,4.90011955702
0.0,0.0,1.03230599454,0.0,0.07434980241,0.0,1.31446898904,0.14863812703,30.73630874,0.0,3.17878111703,0.0
0.0,13.81026738834,0.0,0.0,0.52826987952,0.0,1.30647960599,0.51222166556,69.98600274,0.0,0.0,6.44303542577
0.0,0.0,2.3577047938,0.0,0.20968250602,0.0,1.39039154067,0.56028437155,46.140928,0.0,6.60428797726,0.0
0.0,0.0,0.50612481427,0.0,0.27610477714,0.0,0.81155306414,1.41754183725,37.92491112,0.0,3.11435731088,0.0
0.0,0.0,1.4194207425,0.0,0.10223097831,0.0,1.90460266777,0.19648183379,40.98440534,0.0,4.49322814182,0.0
0.0,61.57911056912,0.0,0.0,2.47067759036,0.0,5.82551009702,3.71498720027,146.92773366,0.0,6e-11,28.8142151961
0.0,0.0,3.10521428563,0.0,0.32102554217,0.0,0.79076657912,0.61699191634,49.65469476,0.0,8.31092733471,0.0
0.0,0.0,0.89848855081,0.0,0.06471186506,0.0,0.93564681754,0.14646107676,20.89930186,0.0,2.6385104253,0.0
0.0,67.20209950487,0.0,0.0,4.97358089831,0.0,6.35745637746,5.14644766779,652.9980478,0.0,0.0,55.18985276331
0.0,0.0,4.10054881166,0.0,0.29533393735,0.0,2.55086587532,0.5676141865,58.19041486,0.0,10.46924375538,0.0
0.0,0.0,0.83157982894,0.0,0.05989289639,0.0,0.80897731226,0.12476123212,21.91195026,0.0,2.38147623131,0.0
0.0,0.0,0.0,0.0,1.48484472289,0.0,0.0,1.35949562434,119.07407074,0.0,14.81909008927,3.69159153773
0.0,0.0,2.59530295131,0.0,0.2308133012,0.0,0.65753196153,0.44360937782,36.40421726,0.0,6.95050436568,0.0
0.0,25.07267523384,0.0,0.0,1.18616906024,0.0,2.37192647611,2.13658049366,204.2702714,0.0,0.0,9.06005506379
0.0,0.0,1.93635231661,0.0,0.16109123855,0.0,1.58792161386,0.32214581355,48.18586068,0.0,5.65816746164,0.0
0.0,13.76905071761,0.0,0.0,0.58922409639,0.0,1.81791677482,0.54677579275,51.71934678,0.0,0.0,6.28512166657
0.0,0.0,1.23303216015,0.0,0.08880670843,0.0,1.81402395975,0.19909214153,39.68552126,0.0,3.98935262071,0.0
0.0,171.82161567288,0.0,0.0,0.94811021706,0.0,16.25467707697,2.29877799005,935.1490378,0.0,0.0,130.8376435355
0.0,0.0,0.0,0.0,0.46487749398,0.0,1.31253583648,0.53835202271,80.53097614,0.0,13.87428535089,5.58227421766
0.0,32.11936972206,0.0,0.0,1.27434949398,0.0,5.02382341558,1.28920097898,107.23008092,0.0,0.0,15.48901920441
0.0,0.0,1.34137897421,0.0,0.02372297143,0.0,0.31621962914,0.1,40.48878824987,0.0,1.53067499438,0.0
0.0,16.5822592821,0.0,0.0,0.63798746988,0.0,1.56871572172,0.58042246851,78.41666356,0.0,0.0,7.81938801871
0.0,0.0,0.0,0.0,0.5973513253,0.0,1.20939545953,0.57879555344,66.56725758,0.0,12.78403015081,5.05979789277
0.0,0.0,3.54317596497,0.0,0.0584067069,0.0,2.01096852821,0.24279697128,92.88899748,0.0,5.2881627212,0.0
0.0,0.0,2.33702607098,0.0,0.16831969157,0.0,1.71711528994,0.46566128393,39.61945888,0.0,6.18181629914,0.0
0.0,34.70512267873,0.0,0.0,1.17462679876,0.0,3.28317575091,1.16761421609,192.94569138,0.0,0.0,18.88343111717
0.0,0.0,3.23966637587,0.0,0.26951803373,0.0,2.13986574612,0.54926128808,73.37481502,0.0,9.2361768966,0.0
0.0,19.47719522092,0.0,0.0,0.74364144578,0.0,1.84258259615,0.86819404751,100.33294034,0.0,0.0,8.92266785798
0.0,0.0,0.0,0.0,0.99558554217,0.0,0.0,2.17803255662,97.83049198,0.0,10.50445374394,0.0
0.0,42.93541082594,0.0,0.0,1.58689672289,0.0,4.06177788173,1.62743409774,142.62634476,0.0,9e-11,22.034609178
0.0,0.0,0.0,0.0,0.04323724561,0.0,1.59857335789,0.0,68.2361978,0.0,12.30647191729,7.13851292936
0.0,0.0,0.0,0.0,1.23480192,0.0,1.17912850983,0.70864053073,82.69401778,0.0,12.46409046978,11.00830482805
0.0,0.0,0.95583888384,0.0,0.06884240964,0.0,1.20533654712,0.14134913846,29.31365596,0.0,2.93169750687,0.0
0.0,0.0,1.40508315924,0.0,0.10119834217,0.0,1.39353186151,0.22899719503,43.41632924,0.0,4.02943426187,0.0
0.0,39.5629767953,0.0,0.0,1.55798978313,0.0,3.74273870894,0.91408675304,83.36208924,0.0,6e-11,19.59857146862
0.0,0.0,1.6997406653,0.0,0.15116645783,0.0,1.00232284809,0.40053671207,36.60642276,0.0,4.77395124331,0.0
0.0,0.0,0.99407243919,0.0,0.07159610602,0.0,0.97860928889,0.14142172112,25.40641432,0.0,2.87262291878,0.0
0.0,0.0,4.1979352621,0.0,0.4339940241,0.0,1.98847980955,1.06107417608,95.36698786,0.0,11.99535182344,0.0
0.0,0.0,2.75145569613,0.0,0.28445301205,0.0,1.51799906345,0.70461179384,63.47492474,0.0,7.91001143362,0.0
0.0,0.0,2.33942801245,0.0,0.20805706024,0.0,1.09490930034,0.53326190093,40.84006186,0.0,6.29731644339,0.0
0.0,0.0,0.0,0.0,0.50388819277,0.0,2.90237062922,0.41896188096,49.2374282,0.0,15.07392842367,6.21528334461
0.0,71.12105788565,0.0,0.0,2.8526573494,0.0,7.35527923039,2.88590270168,233.5002812,0.0,9e-11,34.6724855915
0.0,0.0,0.0,0.0,0.41611412048,0.0,2.8443662615,0.0,47.22928448,0.0,12.533343434,5.47860250886
0.0,0.0,2.92428501556,0.0,0.2600713253,0.0,1.58041918049,0.69087236618,60.1858739,0.0,8.26908344955,0.0
0.0,0.0,1.77113518924,0.0,0.18725135422,0.0,1.2180882799,0.35988591778,63.61250885743,0.0,5.32169863509,0.0
0.0,0.0,1.25214893783,0.0,0.09018355663,0.0,0.89682976796,0.17332740893,30.87069904,0.0,3.31973812213,0.0
0.0,0.0,0.0,0.0,0.51201542169,0.0,1.28830968563,0.46581675817,62.2315274,0.0,13.61820051072,5.4708665513
0.0,16.2113558177,0.0,0.0,0.61604395181,0.0,1.53362749363,0.64680012622,73.245353,0.0,0.0,7.46409968182
0.0,0.0,0.0,0.0,0.47137927711,0.0,1.36203285236,0.4768728111,72.09153646,0.0,14.39749828208,5.72935659347
0.0,93.22820499226,0.0,0.0,2.77785533068,0.0,8.81957931009,2.05987831862,137.94834498,0.0,3e-11,49.62303206772
0.0,0.0,2.30744364509,0.0,0.20521253012,0.0,0.6030592373,0.394406225,34.68397072,0.0,6.01192742824,0.0
0.0,0.0,5.43483281554,0.0,0.10675337143,0.0,0.68459435815,0.32674600421,107.58361466,0.0,7.2365700125,0.0
0.0,0.0,0.0,0.0,0.56077879518,0.0,1.40590356934,0.51018025894,74.05338122,0.0,14.86123788377,5.99190146095
0.0,0.0,2.49989403248,0.0,0.25844587952,0.0,1.14949752622,0.63411128971,49.35786926,0.0,7.06721810589,0.0
0.0,0.0,2.05027440583,0.0,0.14766696867,0.0,2.68238974792,0.33318684024,53.95688416,0.0,6.48820588969,0.0
0.0,32.11083015893,0.0,0.0,1.2532186988,0.0,5.29139273763,1.26782392193,102.58439724,0.0,0.0,15.2321859778
0.0,19.92329083584,0.0,0.0,0.80134492475,0.0,1.88478415582,0.82000514832,134.76244028,0.0,0.0,10.90088034536
0.0,0.0,1.23303216015,0.0,0.08880670843,0.0,1.18856488132,0.26565502991,30.15892526,0.0,3.64968130191,0.0
0.0,0.0,0.0,0.0,0.36948047636,0.0,0.11581535689,0.49115512909,405.07869,0.0,1.2242372854,17.57456786605
0.0,0.0,3.841086,0.0,0.02439980492,0.0,1.63280360758,0.10971167297,52.97527042,0.0,6.54521156543,0.0
0.0,32.75307534241,0.0,0.0,1.28816578313,0.0,3.0985080712,1.61857000847,84.12656726,0.0,0.0,15.34155689885
0.0,0.0,0.0,0.0,0.71438342169,0.0,0.0,2.44293194014,27.7405323,0.0,7.12370606268,0.0
0.0,68.95901934241,0.0,0.0,7.79229037714,0.0,6.52366459578,4.47191788336,438.9397534,0.0,0.0,32.20949692556
0.0,48.28251736965,0.0,0.0,1.92033255215,0.0,4.56762512233,2.64615148481,122.85293462,0.0,3e-11,23.79527458368
0.0,0.0,1.90078526012,0.0,0.16904636145,0.0,0.47247709242,0.32489700911,27.69109316,0.0,4.99436420693,0.0
0.0,0.0,3.61389716921,0.0,0.38207537349,0.0,0.92249573913,0.73432604548,51.20288306,0.0,9.75132926964,0.0
0.0,0.0,1.3179895446,0.0,0.10583086265,0.0,1.31931550355,0.21401771654,35.00037302,0.0,3.93707382818,0.0
0.0,0.0,1.82463968296,0.0,0.15179751325,0.0,2.05532159194,0.2917457532,52.92126172,0.0,5.6027184061,0.0
0.0,0.0,0.0,0.0,0.14203336485,0.0,0.52473942799,0.0,326.1082436,0.0,5.54680821386,7.36386272261
0.0,0.0,1.80809945746,0.0,0.18692626506,0.0,1.22289798278,0.423952348,45.44078108,0.0,5.48682223731,0.0
0.0,0.0,1.08965632757,0.0,0.07848034699,0.0,1.71222894851,0.15905245546,40.79932238161,0.0,3.67427535113,0.0
0.0,0.0,0.0,0.0,0.81272289157,0.0,0.0,1.81049056721,80.94166426,0.0,8.86754428049,0.0
0.0,0.0,0.0,0.0,0.10085704863,0.0,5.38032254004,0.0,352.2154554,0.0,17.42902189125,11.33896163618
0.0,63.01400608737,0.0,0.0,2.51131373494,0.0,5.96125415458,1.51624139947,131.2411838,0.0,0.0,31.54798077316
0.0,23.3043272094,0.0,0.0,0.90699874699,0.0,3.73407590287,0.93591301254,72.83430288,0.0,6e-11,11.00572839349
0.0,0.0,0.0,0.0,0.58881773494,0.0,1.4417635062,0.57093014877,76.18139886,0.0,15.24029876941,6.25625565713
0.0,14.20094723676,0.0,0.0,0.61970120482,0.0,1.34343872054,0.59830441578,85.46240206,0.0,0.0,6.58696705005
0.0,0.0,0.0,0.0,0.40636144578,0.0,2.86025055152,0.0,48.3579753,0.0,12.64018988112,5.56362086296
0.0,37.9576552813,0.0,0.0,4.52524106024,0.0,0.0,3.7194773226,180.27098712,0.0,3e-11,6.96885233034
0.0,0.0,0.0,0.0,0.26745276145,0.0,0.0,0.20438619607,19.04594876,0.0,3.38403792935,0.41187613545
0.0,0.0,3.12532961038,0.0,0.27795122892,0.0,0.77626796546,0.53420565921,42.62707348,0.0,8.20561462949,0.0
0.0,19.8133917183,0.0,0.0,0.23358531853,0.0,4.19762796646,0.0,168.27314616,0.0,0.0,16.18692529841
0.0,0.0,1.56404501955,0.0,0.20805706024,0.0,0.72320382589,0.47408735744,38.07604046,0.0,4.79392527675,0.0
0.0,0.0,1.0705395499,0.0,0.0771034988,0.0,1.32249577094,0.15287244319,37.08308497991,0.0,3.35780502389,0.0
0.0,0.0,2.24833236884,0.0,0.23243874699,0.0,2.13874520804,0.44673338753,66.65232328,0.0,7.06833471412,0.0
0.0,0.0,1.21114391617,0.0,0.12804688193,0.0,1.43409712526,0.24609845848,37.6875061,0.0,4.03247116418,0.0
0.0,14.49586874433,0.0,0.0,0.55468337349,0.0,1.37133889974,0.53783274884,73.3685809,0.0,0.0,6.76518719706
0.0,0.0,4.18657431121,0.0,0.30152975422,0.0,3.72680230976,0.89508627213,87.56315522,0.0,11.79521356172,0.0
0.0,0.0,1.28082410434,0.0,0.09224882892,0.0,1.81969655001,0.17962918044,37.55202778,0.0,4.1377751936,0.0
0.0,0.0,1.03230599454,0.0,0.07434980241,0.0,0.93769402629,0.14289587912,24.35786484,0.0,2.9201320172,0.0
0.0,99.49172385147,0.0,0.0,3.08410956745,0.0,9.41212103438,2.28697670467,146.83091948,0.0,0.0,55.09389429879
0.0,36.12028545093,0.0,0.0,1.38487980723,0.0,5.21218620924,1.40101943124,121.48938188,0.0,0.0,17.55980046972
0.0,14.89014419176,0.0,0.0,0.6461146988,0.0,1.40863816534,0.76370583757,82.0984763,0.0,0.0,6.72782310057
0.0,0.0,1.74253620805,0.0,0.02372297143,0.0,0.70313609147,0.1,47.67209261365,0.0,2.47294206175,0.0
0.0,26.2678699828,0.0,0.0,1.44177040964,0.0,2.48499434951,1.45857304638,86.29788602,0.0,3e-11,12.1507667816
0.0,0.0,1.36207040947,0.0,0.09810043373,0.0,1.08067867538,0.24514557801,28.69171104,0.0,3.79151702331,0.0
0.0,218.51402877275,0.0,0.0,6.67497901695,0.0,20.67187507566,2.61816716688,202.6084194,0.0,0.0,137.69076915627
0.0,92.13470792785,0.0,0.0,3.63530949398,0.0,8.71613224613,3.76119382656,262.9955034,0.0,0.0,44.10167535731
0.0,0.0,3.10365183568,0.0,0.41286322892,0.0,2.15099318736,0.79349846455,96.53820526,0.0,8.9374862882,0.0
0.0,0.0,4.26082567801,0.0,0.44049580723,0.0,1.09761716333,0.84660662951,64.90298454,0.0,11.60246700074,0.0
0.0,0.0,0.0,0.0,0.08380761429,0.0,0.0,0.60090929398,80.55632842368,0.0,1.88823044668,0.0
0.0,16.92922543833,0.0,0.0,0.64855286747,0.0,1.60153943138,0.59003456034,83.13863034,0.0,0.0,7.9488810687
0.0,0.0,1.24125148501,0.0,0.10326361446,0.0,1.3795233704,0.19846649878,35.114775,0.0,3.82135889623,0.0
0.0,42.13091046651,0.0,0.0,2.37315084337,0.0,3.9856704985,2.22635789952,155.94324164,0.0,3e-11,20.1745847711
0.0,0.0,0.0,0.0,0.54858795181,0.0,0.0,0.82649257335,87.32474153427,0.0,6.40264542602,0.63529303379
0.0,31.05908208234,0.0,0.0,1.38162891566,0.0,2.93825283611,1.02751039429,61.49617894,0.0,0.0,14.99211123444
0.0,0.0,0.0,0.0,0.05342396146,0.0,9.56800099813,0.0,348.5490922,0.0,24.08411940281,10.98865204589
0.0,43.7304896542,0.0,0.0,1.61731855422,0.0,4.13699396879,0.95902535132,83.7923037,0.0,0.0,21.18418568325
0.0,0.0,0.0,0.0,3.04364722892,0.0,4.39403277149,5.10635678744,165.3994005,0.0,46.44754285446,36.56516347611
0.0,0.0,1.60835675856,0.0,0.11619663623,0.0,0.21380577434,0.27491285386,46.46611384,0.0,2.26005434704,0.0
0.0,0.0,0.99407243919,0.0,0.06952688912,0.0,0.12462036028,0.13760343915,28.34368202,0.0,1.31731141432,0.0
0.0,0.0,1.16622,0.0,0.01488229584,0.0,0.1,0.1,33.6266431,0.0,0.94255698563,0.0
0.0,0.0,0.0,0.0,1.56042795181,0.0,2.31216431693,2.4030525277,107.14646122,0.0,24.44095362558,18.14170688053
0.0,0.0,6.08616818864,0.0,0.54127344578,0.0,0.84664664989,1.04029523109,84.2245126,0.0,8.94955923145,0.0
0.0,0.0,3.2766355837,0.0,0.32499354217,0.0,0.42160654257,0.62461817532,46.81149678,0.0,4.45663220373,0.0
0.0,0.0,5.56187115718,0.0,0.57500144578,0.0,0.72437169758,1.10511843243,64.90530588,0.0,7.65704017593,0.0
0.0,0.0,6.01389602154,0.0,0.62173301205,0.0,0.72038839843,1.19493371139,55.4907946,0.0,7.61493433211,0.0
0.0,0.0,0.0,0.0,0.76192771084,0.0,1.11767511839,1.17336549204,72.69057938,0.0,11.8144915294,8.85825531276
0.0,0.0,3.35048,0.0,0.02114282328,0.0,0.3412055131,0.1,81.1607341,0.0,3.60674544683,0.0
0.0,0.0,0.0,0.0,0.76070862651,0.0,0.0,7.01154624525,97.20770498,0.0,5.51217443082,0.0
0.0,0.0,0.0,0.0,0.09570943593,0.0,1.78289043905,0.0,430.6193862,0.0,18.84621357619,17.69973445343
0.0,0.0,1.63439313418,0.0,0.17279444819,0.0,0.21207342664,0.33210060795,70.00915222,0.0,2.24174240027,0.0
0.0,0.0,0.93672210616,0.0,0.06746556145,0.0,0.10828370423,0.1296647792,29.54537752,0.0,1.14462323203,0.0
0.0,0.0,0.0,0.0,0.05014132749,0.0,0.74761572741,0.0,177.58756864,0.0,7.90274341211,10.42462463734
0.0,0.0,1.05506376226,0.0,0.07130248132,0.0,0.1310498856,0.16869652396,25.17841368,0.0,1.38527532541,0.0
0.0,0.0,2.30635544876,0.0,0.30680289157,0.0,0.31758668832,0.58965683144,41.1830881,0.0,3.35708040493,0.0
0.0,0.0,5.22776582265,0.0,0.54046072289,0.0,0.68656287848,1.03873322624,87.32342922,0.0,7.25737844458,0.0
0.0,0.0,4.08787703425,0.0,0.42261590361,0.0,0.53497978528,0.81224252277,40.45665954,0.0,5.65505488809,0.0
0.0,0.0,1.03230599454,0.0,0.07434980241,0.0,0.12565656413,0.14289587912,30.73630874,0.0,1.32826470602,0.0
0.0,0.0,5.93995393786,0.0,0.52826987952,0.0,0.81021592715,1.01530315347,69.98600274,0.0,8.56446479913,0.0
0.0,0.0,2.3577047938,0.0,0.17033370538,0.0,0.29885681034,0.40299725168,46.140928,0.0,3.15909444186,0.0
0.0,0.0,0.51739449122,0.0,0.27610477714,0.0,0.14174414274,4.88636801136,37.92491112,0.0,1.49831999137,0.0
0.0,0.0,1.4194207425,0.0,0.10223097831,0.0,0.17807843254,0.19648183379,40.98440534,0.0,1.88239507012,0.0
0.0,0.0,0.0,0.0,2.47067759036,0.0,3.46989843716,4.22812332141,146.92773366,0.0,36.67889265787,28.30107907496
0.0,0.0,3.10521428563,0.0,0.32102554217,0.0,0.40554466392,0.61699191634,49.65469476,0.0,4.28684858224,0.0
0.0,0.0,0.89848855081,0.0,0.05256810388,0.0,0.11236659149,0.12437233923,20.89930186,0.0,1.18778178163,0.0
0.0,0.0,0.0,0.0,4.97358089831,0.0,5.34871988099,6.90317067597,652.9980478,0.0,56.53915407744,54.3352168977
0.0,0.0,4.10054881166,0.0,0.29533393735,0.0,0.56727135784,0.5676141865,58.19041486,0.0,5.99639603831,0.0
0.0,0.0,0.83157982894,0.0,0.05989289639,0.0,0.1,0.11511056929,21.91195026,0.0,1.04976893612,0.0
0.0,0.0,0.0,0.0,1.48484472289,0.0,0.0,12.592177235,119.07407074,0.0,11.27360654928,0.0
0.0,0.0,2.59530295131,0.0,0.2308133012,0.0,0.34042147266,0.44360937782,36.40421726,0.0,3.59845767256,0.0
0.0,0.0,0.0,0.0,1.18616906024,0.0,1.52244174359,1.37364471528,204.2702714,0.0,16.09311577914,9.82299084217
0.0,0.0,1.93635231661,0.0,0.13086102454,0.0,0.24505832014,0.30960773809,48.18586068,0.0,2.59041236574,0.0
0.0,0.0,5.69944394198,0.0,0.58922409639,0.0,0.79894312253,1.13245351733,51.71934678,0.0,8.44530454179,0.0
0.0,0.0,1.23303216015,0.0,0.08880670843,0.0,0.15569072401,0.17068118895,39.68552126,0.0,1.64574365998,0.0
0.0,0.0,0.0,0.0,0.72902481181,0.0,14.09371524997,3.04206903351,935.1490378,0.0,148.97896240066,129.72668448498
0.0,0.0,5.22715946532,0.0,0.46487749398,0.0,0.67300345686,0.89346677505,80.53097614,0.0,7.114047284,0.0
0.0,0.0,0.0,0.0,1.27434949398,0.0,1.8351927341,1.96249289763,107.23008092,0.0,19.39907997876,14.81572728576
0.0,0.0,1.48428,0.0,0.02372297143,0.0,0.10969105825,0.1,102.16742932,0.0,1.15949980206,0.0
0.0,0.0,7.1736366788,0.0,0.63798746988,0.0,0.96712760706,1.22617380842,78.41666356,0.0,10.22311468998,0.0
0.0,0.0,4.49051988036,0.0,0.5973513253,0.0,0.61834759183,1.14807356584,66.56725758,0.0,6.53630224536,0.0
0.0,0.0,3.567201,0.0,0.04350175734,0.0,0.3462746633,0.19690178726,92.88899748,0.0,3.66032938291,0.0
0.0,0.0,2.33702607098,0.0,0.14267240761,0.0,0.29739369173,0.32350039301,39.61945888,0.0,3.14362840687,0.0
0.0,0.0,0.0,0.0,1.17462679876,0.0,1.78666744442,1.72168579009,192.94569138,0.0,18.88613877199,18.32935954318
0.0,0.0,3.23966637587,0.0,0.21894056029,0.0,0.41478135399,0.51799756181,73.37481502,0.0,4.38448589633,0.0
0.0,0.0,0.0,0.0,0.74364144578,0.0,1.14451723027,1.02857708041,100.33294034,0.0,12.09822863528,8.76228482508
0.0,0.0,0.0,0.0,0.99558554217,0.0,0.0,9.20856822977,97.83049198,0.0,7.19901006599,0.0
